Date,Topic_CID,Order,Title,Subtitle,Section_Type,Question_Count
2015-08-18,2015-08-18-T-001,1,Land Assessment Tax for PUB's Waterworks in Johor,,OA,
2015-08-18,2015-08-18-T-002,2,Prices Charged at Hawker and Food Centres,,OA,
2015-08-18,2015-08-18-T-003,3,Medisave Contribution Ceilings and Retaining Overflows for Medical Expenses,,OA,
2015-08-18,2015-08-18-T-004,4,Care Levels at Institute of Mental Health,,OA,
2015-08-18,2015-08-18-T-005,5,System Design of North-South and East-West MRT Lines,,OA,
2015-08-18,2015-08-18-T-006,6,Profile of Transport Concession Card Applications,,OA,
2015-08-18,2015-08-18-T-007,7,Video Footages or Photographs of Traffic Offences,,OA,
2015-08-18,2015-08-18-T-008,8,Incentives for Companies that Employ 85% or More of Singaporeans,,OA,
2015-08-18,2015-08-18-T-009,9,Expansion of National Cycling Plan,,OA,
2015-08-18,2015-08-18-T-010,10,Prevent Doping in Sports,,OA,
2015-08-18,2015-08-18-T-011,11,More Leeway for Potentially Controversial Performances,,OA,
2015-08-18,2015-08-18-T-012,12,HDB Loans for Studio Apartments ,,OA,
2015-08-18,2015-08-18-T-013,13,Tuition Grants for Foreign Students at Secondary and Junior College Levels,,OA,
2015-08-18,2015-08-18-T-014,14,"Double Glazed Windows for HDB Flats near MRT Lines, Expressways or Busy Roads",,OA,
2015-08-18,2015-08-18-T-015,15,Priority for BTO 2-room Flats for Singaporeans with Foreign Spouses,,OA,
2015-08-18,2015-08-18-T-016,16,Nurse-to-patient Ratio in Restructured Hospitals,,OA,
2015-08-18,2015-08-18-T-017,17,Mental Health Checks for Foreign Domestic Workers and Employers,,OA,
2015-08-18,2015-08-18-T-018,18,Foreign Vehicles with Illegal Modifications,,OA,
2015-08-18,2015-08-18-T-019,19,Clarification by Senior Parliamentary Secretary to the Minister for Education,,OS,
2015-08-18,2015-08-18-T-020,20,Bombing in Central Bangkok,Statement by Minister for Foreign Affairs,OS,
2015-08-18,2015-08-18-T-021,21,Human Biomedical Research Bill,,BP,
2015-08-18,2015-08-18-T-022,22,Bus Services Industry Bill,,BP,
2015-08-18,2015-08-18-T-023,23,Public Transport Council (Amendment) Bill,,BP,
2015-08-18,2015-08-18-T-024,24,Civil Aviation Authority of Singapore (Amendment) Bill,,BP,
2015-08-18,2015-08-18-T-025,25,Adjournment Motion,Withdrawal,OS,
2015-08-18,2015-08-18-T-026,26,Adjournment,,OS,
2015-08-18,2015-08-18-T-027,27,Link between Unequal Benefits for Unwed and Married Mothers and Births within Marriage,,WANA,
2015-08-18,2015-08-18-T-028,28,Re-employment of Retired Firefighters,,WA,
2015-08-18,2015-08-18-T-029,29,Preparing Firefighters for Post-retirement Career Switches,,WA,
2015-08-18,2015-08-18-T-030,30,Primary 1 Enrolment into Full-time Madrasahs,,WA,
2015-08-18,2015-08-18-T-031,31,Cost Items for Hajj Pilgrims,,WA,
2015-08-18,2015-08-18-T-032,32,Qualifying Criteria for Occupiers of HDB Flats under Public Rental Scheme to Purchase New 2-Room BTO Flat,,WA,
2015-08-18,2015-08-18-T-033,33,Revenue Earned by CCCs from Organisation of Trade Fairs,,WA,
