Date,Topic_CID,Order,Title,Subtitle,Section_Type,Question_Count
2024-01-09,2024-01-09-T-001,1,Strengthening Safety Practices Following 2021 Tuas Incineration Plant Explosion,,OA,
2024-01-09,2024-01-09-T-002,2,Measures to Develop Baseline Artificial Intelligence Literacy of Students,,OA,
2024-01-09,2024-01-09-T-003,3,"Impact of ""Long Island"" Project along East Coast Parkway on Marine Habitats and Property Prices in the Area",,OA,
2024-01-09,2024-01-09-T-004,4,Sufficiency of Fines to Deter Officers in Manpower Ministry's Agencies from Carrying Out Unsafe Activities,,OA,
2024-01-09,2024-01-09-T-005,5,Impact of Houthis' Attacks in Red Sea on Singapore's Maritime Security ,,OA,
2024-01-09,2024-01-09-T-006,6,Rationale for and Impact of Increased Rental Occupancy Cap for HDB Units,,OA,
2024-01-09,2024-01-09-T-007,7,Charges against NEA in Relation to the Incident at Tuas Incineration Plant,,OS,
2024-01-09,2024-01-09-T-008,8,Administration of Muslim Law (Amendment) Bill,,BI,
2024-01-09,2024-01-09-T-009,9,Enlistment and Other Matters (Amendment) Bill,,BI,
2024-01-09,2024-01-09-T-010,10,Prevention of Proliferation Financing and Other Matters Bill,,BI,
2024-01-09,2024-01-09-T-011,11,Significant Investments Review Bill,,BP,
2024-01-09,2024-01-09-T-012,12,Statutes (Miscellaneous Amendments) Bill,,BP,
2024-01-09,2024-01-09-T-013,13,Stillbirths and Births (Miscellaneous Amendments) Bill,,BP,
2024-01-09,2024-01-09-T-014,14,Adjournment ,,OS,
2024-01-09,2024-01-09-T-015,15,Social Cohesion through Common Spaces in Residential Estates,,OS,
2024-01-09,2024-01-09-T-016,16,Checks on Storage Facilities and Operational Processes of Commercial Cord Blood Banking Service Providers,,WANA,
2024-01-09,2024-01-09-T-017,17,Stepped-up Measures to Combat Phishing-related Crimes to Enhance Cybersecurity for Individuals,,WANA,
2024-01-09,2024-01-09-T-018,18,Use of SkillsFuture Credit Scheme and Achievement of Scheme's Policy Outcomes,,WANA,
2024-01-09,2024-01-09-T-019,19,Protection for Children at Childcare Centres from Unauthorised Access by Strangers,,WANA,
2024-01-09,2024-01-09-T-020,20,Regulations on Input Prompts for Large Language Models to Prevent Disclosure of Confidential Data,,WANA,
2024-01-09,2024-01-09-T-021,21,Alerts Communicated to Singapore Travellers Regarding Pneumonia Outbreak in China,,WANA,
2024-01-09,2024-01-09-T-022,22,Extent to which Mandatory Plastic Bag Charge has Resulted in Reduced in Use of Plastics,,WANA,
2024-01-09,2024-01-09-T-023,23,Impact of End of Global Inflationary Surge and Turn in Electronics Cycle on Singapore's Recovery Prospects,,WANA,
2024-01-09,2024-01-09-T-024,24,Appeals for Individuals who Missed Out on COVID-19 Resilience Medal,,WANA,
2024-01-09,2024-01-09-T-025,25,"Impact of ""Long Island"" Project along East Coast Parkway on Maritime Anchorages in Singapore’s Eastern Sector",,WANA,
2024-01-09,2024-01-09-T-026,26,Reasons for Change of Main Contractor in HDB Projects Midway through Construction,,WANA,
2024-01-09,2024-01-09-T-027,27,Update on Efforts to Alleviate Shortage of Hospital Beds and Nursing Staff in Public Hospitals,,WANA,
2024-01-09,2024-01-09-T-028,28,Full Utilisation of Grants by Recipients of Cultural Medallion Fund,,WANA,
