Date,Topic_CID,Order,Title,Subtitle,Section_Type,Question_Count
2014-02-18,2014-02-18-T-001,1,Singapore's Position on Naming of Warships after Indonesian Marines Responsible for MacDonald House Bombing,,OA,
2014-02-18,2014-02-18-T-002,2,Response to Naming of Warships after Indonesian Marines Responsible for MacDonald House Bombing,,OA,
2014-02-18,2014-02-18-T-003,3,Assessment of Singapore Sports School's Ability to Meet Original Objectives,,OA,
2014-02-18,2014-02-18-T-004,4,Sports Hub's Completion Schedule,,OA,
2014-02-18,2014-02-18-T-005,5,Waste Disposal at Fish Farms,,OA,
2014-02-18,2014-02-18-T-006,6,Update on Work by Entrepreneurship Review Committee,,OA,
2014-02-18,2014-02-18-T-007,7,Update on Arts Classification Framework,,OA,
2014-02-18,2014-02-18-T-008,8,Progress of Implementation of Population White Paper,,OA,
2014-02-18,2014-02-18-T-009,9,Accepting Students under Direct School Admission Scheme's Academic and Sports Tracks ,,OA,
2014-02-18,2014-02-18-T-010,10,PMET Job Vacancies Filled by Singaporeans,,OA,
2014-02-18,2014-02-18-T-011,11,MRT Track Intrusions,,OA,
2014-02-18,2014-02-18-T-012,12,Matching Employers' and Employees' Levels of Contribution to CPF,,OA,
2014-02-18,2014-02-18-T-013,13,Multi-national ASEAN Force to Tackle Regional Humanitarian and Security Issues,,OA,
2014-02-18,2014-02-18-T-014,14,Promoting Singapore's Cultural and Creative Assets,,OA,
2014-02-18,2014-02-18-T-015,15,Public Order (Additional Temporary Measures) Bill,,BP,
2014-02-18,2014-02-18-T-016,16,Extension of Sitting,In Parliament,OS,
2014-02-18,2014-02-18-T-017,17,Public Order (Additional Temporary Measures) Bill,,BP,
2014-02-18,2014-02-18-T-018,18,Adjournment,,OS,
2014-02-18,2014-02-18-T-019,19,Transformation of Singapore Armed Forces Keeping Pace with Changing Regional Security Environment,,WANA,
2014-02-18,2014-02-18-T-020,20,Claw-Back of COES,,WANA,
2014-02-18,2014-02-18-T-021,21,Collaboration with University of Cambridge for Singapore's National Examinations,,WANA,
2014-02-18,2014-02-18-T-022,22,Managing Household Debt Risks,,WANA,
2014-02-18,2014-02-18-T-023,23,Monitoring Noise Levels at Construction Sites,,WANA,
2014-02-18,2014-02-18-T-024,24,Deferment of Bonds for Tuition Study Grants Given to International Students,,WANA,
2014-02-18,2014-02-18-T-025,25,Mean and Median A-Level and International Baccalaureate Scores of Students Admitted to Autonomous Universities,,WA,
2014-02-18,2014-02-18-T-026,26,Admission to Autonomous Universities under Discretionary Admission Scheme,,WA,
2014-02-18,2014-02-18-T-027,27,Staff Certification for Registered Student Care Centres,,WA,
