Date,Topic_CID,Order,Title,Subtitle,Section_Type,Question_Count
2018-11-20,2018-11-20-T-001,1,Wide-ranging Review by Taskforce on Uplifting Pupils in Life and Inspiring Families,,OA,
2018-11-20,2018-11-20-T-002,2,Reviewing Adequacy of Statutory Levers in Children and Young Persons Act,,OA,
2018-11-20,2018-11-20-T-003,3,Additional Hidden Costs in Award of Contracts to Overseas Tenderer for Mid-Autumn Festival 2016 and Chinese New Year 2017,,OA,
2018-11-20,2018-11-20-T-004,4,Online Falsehoods in Recent News Reports Alleging Singapore’s Involvement in 1MDB Deals,,OA,
2018-11-20,2018-11-20-T-005,5,Practice of Engaging Foreign Agents to Bring Overseas Patients to Singapore Public Hospitals,,OA,
2018-11-20,2018-11-20-T-006,6,Waiver of Seller’s Stamp Duty for Collective Sale if Seller Does Not Agree to Sale,,OA,
2018-11-20,2018-11-20-T-007,7,Social Safety Net for Disabled who Need Institutional Long-term Care Beyond ElderShield,,OA,
2018-11-20,2018-11-20-T-008,8,Review of Practice to Rank Teachers for Performance,,OA,
2018-11-20,2018-11-20-T-009,9,Introduction of Licensed Public PMD-sharing Services in 2019,,OA,
2018-11-20,2018-11-20-T-010,10,Currency (Amendment) Bill,,BI,
2018-11-20,2018-11-20-T-011,11,Civil Defence and Other Matters Bill,,BP,
2018-11-20,2018-11-20-T-012,12,Developers (Anti-Money Laundering and Terrorism Financing) Bill,,BP,
2018-11-20,2018-11-20-T-013,13,Employment (Amendment) Bill ,,BP,
2018-11-20,2018-11-20-T-014,14,Exempted  Business ,Motion,OS,
2018-11-20,2018-11-20-T-015,15,Employment (Amendment) Bill,,BP,
2018-11-20,2018-11-20-T-016,16,Adjournment,,OS,
2018-11-20,2018-11-20-T-017,17,Impact of Overseas Developments on Singapore’s Waste Recycling Efforts,,WANA,
2018-11-20,2018-11-20-T-018,18,Lessons for Singapore from October 2018 Hong Kong MTR Breakdown,,WANA,
2018-11-20,2018-11-20-T-019,19,Mandating Home Protection Scheme for Those who Service Loans for HDB Flats with Cash or CPF Funds,,WANA,
2018-11-20,2018-11-20-T-020,20,Lowering CPF Payout Age,,WANA,
2018-11-20,2018-11-20-T-021,21,Limiting Number of Massage Establishment Licences Within Defined Locality,,WANA,
2018-11-20,2018-11-20-T-022,22,Companies that Have Tapped on Lean Enterprise Development Scheme,,WANA,
2018-11-20,2018-11-20-T-023,23,Arson Linked to Illegal Moneylending,,WANA,
2018-11-20,2018-11-20-T-024,24,Achievement of Key Performance Indicators for SkillsFuture Study Awards,,WANA,
2018-11-20,2018-11-20-T-025,25,Applications for Financial Assistance Scheme in Past Five Years,,WANA,
2018-11-20,2018-11-20-T-026,26,Structural Gaps in Existing Support Programmes for Low-income and Vulnerable Families,,WANA,
2018-11-20,2018-11-20-T-027,27,Recourse for Children with Chronic Conditions who Are Refused Health Insurance and Are Not Eligible for Medifund,,WANA,
2018-11-20,2018-11-20-T-028,28,Appeals by Singaporeans Aged 62 and Above to Use Medisave Beyond Withdrawal Limit,,WANA,
2018-11-20,2018-11-20-T-029,29,Jumbo Flats as Category Separate from that of 4-room Flats for HDB Rental,,WANA,
2018-11-20,2018-11-20-T-030,30,Simplifying Process of Cross-jurisdictional Recognition of Authenticity of Documents issued by Public Authorities,Singapore’s intention to sign Hague Apostille Convention,WANA,
2018-11-20,2018-11-20-T-031,31,Reasons for Rise in Child Abuse Cases,,WANA,
2018-11-20,2018-11-20-T-032,32,Key Performance Indicators for Scheme to Help Hospitals Scale Up Adoption of Smart Technologies,,WANA,
2018-11-20,2018-11-20-T-033,33,"Impact of Proposed Acquisition by Foreign Company of Hyflux Shareholding on Singapore’s ""National Taps"" Water Strategy",,WANA,
2018-11-20,2018-11-20-T-034,34,Retailers' Concerns over Existing PMD Stocks that Do Not Meet New Fire Safety Requirement,,WANA,
2018-11-20,2018-11-20-T-035,35,Traffic Signal Countdown Timers at Traffic Junctions,,WANA,
2018-11-20,2018-11-20-T-036,36,Circular Economy Framework for Waste-producing Sectors,,WANA,
2018-11-20,2018-11-20-T-037,37,Waiving Requirement for Consent from Ex-spouse for Listing of Children as Occupiers in HDB Flats for Selected Conditions,,WANA,
2018-11-20,2018-11-20-T-038,38,"Assessed Threats of Rising Sea Levels to Reservoirs, Coastal Areas and Reclaimed Land in Singapore",,WANA,
2018-11-20,2018-11-20-T-039,39,Air Filters Effective in Filtering Out Harmful Effects of Second-hand Smoke,,WANA,
2018-11-20,2018-11-20-T-040,40,Impact of Foreign Student Holiday Work Passes on Jobs and Internship Opportunities for Singaporean Graduates and Undergraduates,,WANA,
2018-11-20,2018-11-20-T-041,41,Effectiveness of Efforts to Attract and Retain Singaporean Medical Students who had Studied Abroad to Work in Singapore,,WANA,
2018-11-20,2018-11-20-T-042,42,Cases of Windows of HDB Flats Being Dislodged,,WANA,
2018-11-20,2018-11-20-T-043,43,Proposal to Review Retirement Age for Police Officers,,WANA,
2018-11-20,2018-11-20-T-044,44,Actions to Mitigate Rain Splashing into Common Corridors for HDB Flats that Have Gone Through Home Improvement Programme,,WANA,
2018-11-20,2018-11-20-T-045,45,Suspicious Mails Reported to Police by Postal Services,,WA,
2018-11-20,2018-11-20-T-046,46,Telecommunication Outages in Past Three Years,,WA,
2018-11-20,2018-11-20-T-047,47,Successful First-timer Applicants Receiving CPF Housing Grants in Last Three Years,,WA,
2018-11-20,2018-11-20-T-048,48,Number of Courses Accredited by SkillsFuture,,WA,
2018-11-20,2018-11-20-T-049,49,Percentage of Students Living in HDB Flats under Public Rental Scheme,,WA,
2018-11-20,2018-11-20-T-050,50,Proposal to Mark Examination Scripts Electronically,,WA,
2018-11-20,2018-11-20-T-051,51,"Average and Median Starting Monthly Salaries for ITE, Polytechnic and University Graduates",,WA,
