Date,Topic_CID,Order,Title,Subtitle,Section_Type,Question_Count
2014-11-04,2014-11-04-T-001,1,Public Consultations on Proposed Alcohol Restrictions in Public Areas,,OA,
2014-11-04,2014-11-04-T-002,2,Visit of Delegation from Hungarian National Assembly,Presence in Gallery,OS,
2014-11-04,2014-11-04-T-003,3,Government's Plans for Konfrontasi Memorial,,OA,
2014-11-04,2014-11-04-T-004,4,Regulation for Use of Shisha,,OA,
2014-11-04,2014-11-04-T-005,5,New School-based Student Care Centres,Number and locations,OA,
2014-11-04,2014-11-04-T-006,6,Dealing with Graduate Under-employment,,OA,
2014-11-04,2014-11-04-T-007,7,Unemployment Rate among Degree Holders,,OA,
2014-11-04,2014-11-04-T-008,8,Cancellation of International Events due to Problematic Pitch at National Stadium,,OA,
2014-11-04,2014-11-04-T-009,9,Government's Approach towards Sharing Economy Transport Enterprises,,OA,
2014-11-04,2014-11-04-T-010,10,Revising Free-entry Time for Malaysian Cars into Singapore,,OA,
2014-11-04,2014-11-04-T-011,11,Creating SME Apprenticeship Opportunities for ITE Students,,OA,
2014-11-04,2014-11-04-T-012,12,Update on Benefits of Community Health Assist Scheme,,OA,
2014-11-04,2014-11-04-T-013,13,Clarification by Senior Minister of State for Ministry of Finance,,OS,
2014-11-04,2014-11-04-T-014,14,Pawnbrokers Bill,,BI,
2014-11-04,2014-11-04-T-015,15,Foreign Employee Dormitories Bill,,BI,
2014-11-04,2014-11-04-T-016,16,Constitution of the Republic of Singapore (Amendment) Bill,,BP,
2014-11-04,2014-11-04-T-017,17,Supreme Court of Judicature (Amendment) Bill ,,BP,
2014-11-04,2014-11-04-T-018,18,Legal Profession (Amendment) Bill,,BP,
2014-11-04,2014-11-04-T-019,19,Judges' Remuneration (Amendment) Bill,,BP,
2014-11-04,2014-11-04-T-020,20,Statutes (Miscellaneous Amendments – Deputy Attorney-General) Bill,,BP,
2014-11-04,2014-11-04-T-021,21,Animals and Birds (Amendment) Bill,,BP,
2014-11-04,2014-11-04-T-022,22,Adjournment of Debate,,OS,
2014-11-04,2014-11-04-T-023,23,Adjournment,,OS,
2014-11-04,2014-11-04-T-024,24,Building World-class Singapore Enterprises,,OS,
2014-11-04,2014-11-04-T-025,25,HDB's Guiding Principles to Determine Number of Upcoming BTO Flats,,WANA,
2014-11-04,2014-11-04-T-026,26,Review of Penalty for Premature Withdrawal of Monies from Supplementary Retirement Scheme,,WANA,
2014-11-04,2014-11-04-T-027,27,Maintaining Economic Competitiveness as Reliance on Foreign Workers Cut,Government's assessment of IMF report that cutting reliance will affect Singapore's competitiveness,WANA,
2014-11-04,2014-11-04-T-028,28,Impact of Low Labour Productivity on Singapore's Economic Growth,,WANA,
2014-11-04,2014-11-04-T-029,29,Rationale for Relocation of Central Manpower Base,,WANA,
2014-11-04,2014-11-04-T-030,30,Rejection of Renewal or Application of Security Officer Licence,,WANA,
2014-11-04,2014-11-04-T-031,31,Foreign Spouses Granted Long-Term Visit Pass-Plus,Passes for foreign spouses who have been married and living in Singapore for more than five years,WANA,
2014-11-04,2014-11-04-T-032,32,Commencement of Coverage for Home Protection Scheme,,WANA,
2014-11-04,2014-11-04-T-033,33,Sustainability of Government's Wage Credit Schemes,,WANA,
2014-11-04,2014-11-04-T-034,34,Credential Checks on Foreign Professionals Seeking Employment in Singapore,,WANA,
2014-11-04,2014-11-04-T-035,35,Employment Rate for Singaporeans and Permanent Residents at Different Age Groups,,WANA,
2014-11-04,2014-11-04-T-036,36,Medical Disciplinary Cases where Courts Reduced Legal Costs to be Paid by Losing Parties,,WANA,
2014-11-04,2014-11-04-T-037,37,Promoting Awareness of National Jobs Bank,,WANA,
