Date,Topic_CID,Order,Title,Subtitle,Section_Type,Question_Count
2020-03-03,2020-03-03-T-001,1,Advertisement in Media to Raise Awareness for Government Policies and Programmes,,OA,
2020-03-03,2020-03-03-T-002,2,Government's Role in Senior Management Appointments at Local Mainstream Media Organisations,,OA,
2020-03-03,2020-03-03-T-003,3,Estimates of Expenditure for the Financial Year 1 April 2020 to 31 March 2021,Committee of Supply – Paper Cmd 24 of 2020,OS,
2020-03-03,2020-03-03-T-004,4,Committee of Supply – Head V (Ministry of Trade and Industry),,OS,
2020-03-03,2020-03-03-T-005,5,Committee of Supply – Head Q (Ministry of Communications and Information),,OS,
2020-03-03,2020-03-03-T-006,6,Committee of Supply – Head S (Ministry of Manpower),,OS,
2020-03-03,2020-03-03-T-007,7,Committee of Supply – Head K (Ministry of Education),,OS,
2020-03-03,2020-03-03-T-008,8,Extension of a Sitting,Business motion,OS,
2020-03-03,2020-03-03-T-009,9,Committee of Supply – Head K (Ministry of Education),,OS,
2020-03-03,2020-03-03-T-010,10,Committee of Supply Reporting Progress,,BI,
2020-03-03,2020-03-03-T-011,11,Adjournment,,OS,
2020-03-03,2020-03-03-T-012,12,Consideration for Ministries to Produce Climate Compliance Certificate Prior to Budget Approval,,WA,
2020-03-03,2020-03-03-T-013,13,Statistics on Number of Emergency Calls Related to Sucides and Mental Health Conditions Received by SCDF and Police in Last Three Years,,WA,
2020-03-03,2020-03-03-T-014,14,Number of Students Admitted to Institute of Mental Health or Other Public Hospitals in Last Three Years,,WA,
2020-03-03,2020-03-03-T-015,15,Criteria Used in Assessing Electricity Retailer's Application to Pass on Additional Costs to Consumers,,WA,
2020-03-03,2020-03-03-T-016,16,Incorporate Water Points and Sunshades into Proposed Redesign for Future NS Square,,WA,
2020-03-03,2020-03-03-T-017,17,Breakdown and Statistics on Plastic Waste Generated by Households Compared to Commercial and Industrial Sectors,,WA,
2020-03-03,2020-03-03-T-018,18,Air Quality Tests Done at End of Incineration Plant Flues,,WA,
2020-03-03,2020-03-03-T-019,19,"Salaries of Work Permit Holders since 1990, 2000 and 2019",,WA,
2020-03-03,2020-03-03-T-020,20,Number of Applications Received from Work Permit Holders to Marry Singapore Citizens or Permanent Residents Past Five Years,,WA,
2020-03-03,2020-03-03-T-021,21,Consideration for Government-Paid Paternity Leave to be Taken in Shorter Duration,,WA,
